dataset,id,period,region,channel,device,segment,age,tenure_months,income,balance,visits_7d,visits_30d,dwell_seconds,discount_rate,basket_value,support_tickets,loan_amount,utilization,delinquencies,bureau_score,employment_years,inquiry_count,macro_index,merchant_risk,behavior_score,missingness_flag,decoy_score,target
credit,credit_00506,P2,regional,branch,,high_yield,47,3,3873.0,,,,,,,,17668.96,0.3974,0,704.4,11.4,1,-0.2835,,0.21078,0,0.48218,0
credit,credit_00507,P2,industrial,branch,,prime,41,4,2655.96,,,,,,,,12884.06,0.1303,0,661.5,11.8,3,0.0935,,0.18559,0,0.24104,1
credit,credit_00508,P3,regional,broker,,prime,65,32,2742.43,,,,,,,,30529.0,0.7423,0,576.2,8.1,0,0.7586,,0.4713,0,0.49837,0
credit,credit_00509,P3,regional,partner,,prime,38,21,3220.75,,,,,,,,27862.58,0.6781,1,623.0,0.0,0,0.3755,,0.86453,0,0.55211,1
credit,credit_00510,P1,industrial,broker,,prime,,,2692.71,,,,,,,,10344.09,0.3347,2,,8.4,0,-0.3755,,0.4244,0,0.24706,0
credit,credit_00511,P2,metro,mobile,,near_prime,48,36,6403.55,,,,,,,,700.0,0.7035,0,641.5,3.7,0,0.2538,,0.24644,0,0.02458,0
credit,credit_00512,P2,suburban,broker,,thin_file,29,53,5632.86,,,,,,,,25180.96,0.4371,0,639.4,6.2,0,-0.0385,,0.5337,1,0.36191,0
credit,credit_00513,P2,suburban,broker,,high_yield,47,70,2072.04,,,,,,,,700.0,0.288,0,624.8,3.2,5,0.6991,,0.14553,0,0.84261,1
credit,credit_00514,P2,suburban,partner,,thin_file,61,60,4836.79,,,,,,,,4517.18,0.1791,0,666.5,11.4,1,0.6015,,0.07124,0,0.18522,1
credit,credit_00515,P2,regional,mobile,,prime,50,44,3294.09,,,,,,,,20294.35,0.4694,0,581.4,1.4,1,0.0598,,0.27019,0,0.49814,1
credit,credit_00516,P1,industrial,partner,,near_prime,60,22,4587.98,,,,,,,,20253.38,0.3062,1,571.7,4.0,2,-0.3734,,0.64986,0,0.68108,0
credit,credit_00517,P1,suburban,partner,,near_prime,27,15,3050.78,,,,,,,,21127.38,0.609,0,649.3,6.9,0,0.1159,,0.18765,0,0.40181,0
credit,credit_00518,P2,metro,partner,,near_prime,49,67,8223.65,,,,,,,,13641.81,0.388,1,592.1,0.0,0,-0.2045,,0.18551,0,0.52244,1
credit,credit_00519,P2,regional,partner,,near_prime,19,28,1516.92,,,,,,,,6360.92,0.7811,0,669.6,3.1,1,0.3006,,0.6457,0,0.60676,0
credit,credit_00520,P2,metro,broker,,prime,62,3,6846.94,,,,,,,,33437.29,0.4862,1,,6.7,2,0.5483,,0.54092,0,0.93821,1
credit,credit_00521,P2,regional,branch,,thin_file,44,52,3968.21,,,,,,,,30867.78,0.7422,0,650.2,7.3,0,-0.597,,0.57502,0,0.73086,1
credit,credit_00522,P2,industrial,partner,,thin_file,47,52,5958.27,,,,,,,,28494.7,0.5888,0,709.8,5.1,3,-0.5404,,0.60579,1,0.31106,0
credit,credit_00523,P1,metro,mobile,,near_prime,,15,,,,,,,,,12727.53,0.4158,0,617.9,,0,0.2119,,0.60229,0,0.29742,0
credit,credit_00524,P3,industrial,mobile,,prime,41,35,4418.98,,,,,,,,9542.99,0.6425,0,610.7,4.7,0,0.5568,,0.36394,0,0.2454,0
credit,credit_00525,P1,industrial,partner,,prime,56,8,5199.34,,,,,,,,25778.62,0.5134,0,545.8,10.7,3,0.2187,,0.60756,0,0.39058,0
credit,credit_00526,P1,suburban,mobile,,prime,53,125,4825.98,,,,,,,,25497.77,0.3222,0,658.8,5.6,0,0.2529,,0.1419,0,0.19017,0
credit,credit_00527,P3,suburban,branch,,thin_file,58,8,2466.97,,,,,,,,31999.29,0.5141,0,671.2,3.8,1,-0.4209,,0.67077,0,0.643,1
credit,credit_00528,P3,metro,broker,,near_prime,67,125,5828.84,,,,,,,,14867.72,0.7358,3,492.4,4.3,5,-0.7025,,1.0,0,0.85861,1
credit,credit_00529,P2,industrial,mobile,,thin_file,49,125,,,,,,,,,20417.91,0.4857,0,660.4,6.0,1,0.4797,,0.44488,1,0.58894,0
credit,credit_00530,P2,metro,branch,,prime,48,2,4481.59,,,,,,,,24479.16,0.3679,0,680.3,12.3,0,0.4697,,0.08784,0,0.08337,0
credit,credit_00531,P2,suburban,branch,,prime,28,85,5738.1,,,,,,,,18971.9,0.7443,2,601.2,7.2,0,0.5684,,0.68064,0,0.55347,0
credit,credit_00532,P1,metro,mobile,,prime,52,1,3755.52,,,,,,,,36132.38,0.6297,3,475.2,6.5,2,0.4982,,1.0,0,0.81369,1
credit,credit_00533,P1,regional,partner,,prime,50,12,,,,,,,,,26520.88,0.0542,0,700.8,9.4,1,-0.1494,,0.5255,0,0.17228,0
credit,credit_00534,P2,industrial,mobile,,near_prime,27,29,2982.29,,,,,,,,15167.01,0.4218,0,620.0,9.3,0,-0.3929,,0.04427,0,0.07664,1
credit,credit_00535,P2,metro,broker,,prime,,0,4512.45,,,,,,,,29009.57,0.5035,3,574.7,12.3,0,0.5499,,0.36805,0,1.0,1
credit,credit_00536,P3,suburban,partner,,prime,48,8,5809.27,,,,,,,,27008.35,0.2114,1,713.4,0.0,0,-0.6224,,0.00508,0,0.18569,0
credit,credit_00537,P1,metro,broker,,high_yield,40,13,3766.86,,,,,,,,21061.43,0.1986,0,668.8,,2,0.4888,,0.40945,0,0.66547,1
credit,credit_00538,P1,metro,mobile,,near_prime,40,,3707.03,,,,,,,,34591.32,0.1544,0,666.1,9.3,3,-0.1395,,0.17098,0,0.29292,1
credit,credit_00539,P2,metro,mobile,,near_prime,30,,5299.21,,,,,,,,36687.15,0.7691,0,603.0,2.0,1,0.1851,,0.67016,0,0.82438,1
credit,credit_00540,P1,regional,partner,,high_yield,47,53,,,,,,,,,32607.58,0.4267,0,644.7,7.5,0,0.1864,,0.51382,0,0.63778,0
credit,credit_00541,P3,industrial,partner,,prime,38,93,4576.98,,,,,,,,20909.22,0.5477,0,603.5,5.0,0,0.0593,,0.48301,0,0.37376,0
credit,credit_00542,P2,metro,partner,,near_prime,46,5,7254.73,,,,,,,,18735.5,0.1781,0,652.4,4.3,1,-0.5101,,0.09797,0,0.0,1
credit,credit_00543,P3,industrial,branch,,thin_file,35,8,6533.53,,,,,,,,4932.57,0.7524,0,661.1,0.0,0,-0.1847,,0.2371,1,0.35297,0
credit,credit_00544,P2,metro,mobile,,high_yield,51,,4773.45,,,,,,,,26608.71,0.4758,0,651.0,10.3,0,-0.8905,,0.43332,0,0.0,0
credit,credit_00545,P1,regional,partner,,prime,26,24,4241.48,,,,,,,,12631.74,0.5404,0,656.5,4.1,0,0.2094,,0.19308,0,0.36797,1
credit,credit_00546,P3,regional,partner,,near_prime,42,11,5602.59,,,,,,,,14390.61,0.6826,0,496.9,15.6,0,-0.7365,,0.29229,0,0.29063,1
credit,credit_00547,P1,suburban,branch,,prime,63,39,3527.86,,,,,,,,15821.25,0.5552,0,586.9,0.6,1,0.2543,,0.4768,0,0.45065,0
credit,credit_00548,P1,industrial,branch,,prime,45,41,5787.18,,,,,,,,18477.68,0.5152,1,542.0,9.6,0,-0.0841,,0.45483,0,0.48522,1
credit,credit_00549,P2,metro,mobile,,thin_file,,125,,,,,,,,,24217.22,0.5769,1,564.3,8.1,0,-0.9389,,0.83479,1,0.93754,1
credit,credit_00550,P3,suburban,broker,,prime,64,13,6178.45,,,,,,,,17741.99,0.191,0,632.7,8.2,1,-0.33,,0.20123,0,0.25068,0
credit,credit_00551,P2,suburban,mobile,,near_prime,31,1,5292.6,,,,,,,,13066.16,0.2404,0,,5.1,1,-1.2644,,0.32535,0,0.20191,0
credit,credit_00552,P2,metro,partner,,high_yield,64,39,5290.78,,,,,,,,17242.03,0.7366,0,566.3,2.7,1,0.7404,,0.70749,0,0.69144,0
credit,credit_00553,P2,suburban,mobile,,prime,67,30,5796.78,,,,,,,,9627.05,0.4092,2,552.9,8.0,5,0.7396,,0.91577,0,1.0,1
credit,credit_00554,P2,regional,broker,,high_yield,40,4,6308.49,,,,,,,,9657.93,0.1909,0,705.0,5.3,1,0.0211,,0.22265,0,0.2405,0
credit,credit_00555,P3,metro,partner,,near_prime,44,9,,,,,,,,,40837.41,0.274,1,645.6,2.0,0,0.6657,,0.92664,0,0.54494,1
credit,credit_00556,P2,regional,branch,,high_yield,29,16,932.12,,,,,,,,13850.65,0.3506,0,612.1,10.1,0,0.878,,0.58914,0,0.58617,1
credit,credit_00557,P1,metro,mobile,,high_yield,20,24,6747.74,,,,,,,,700.0,0.3806,0,705.6,10.3,1,-0.6944,,0.0,0,0.17887,0
credit,credit_00558,P2,suburban,mobile,,thin_file,47,1,,,,,,,,,19864.55,0.4157,0,659.4,6.3,2,-0.8534,,0.53625,1,0.42898,1
credit,credit_00559,P1,regional,mobile,,prime,47,42,4962.81,,,,,,,,29998.74,0.3715,3,550.2,6.0,0,0.7091,,0.91808,0,0.80835,1
credit,credit_00560,P3,suburban,mobile,,near_prime,56,34,6645.7,,,,,,,,20231.28,0.4404,0,615.7,13.9,1,-0.0499,,0.13085,0,0.0,0
credit,credit_00561,P3,suburban,branch,,prime,59,2,3856.99,,,,,,,,15050.47,0.3852,0,682.7,6.8,3,-0.6815,,0.2001,0,0.33284,0
credit,credit_00562,P1,suburban,branch,,prime,59,33,2282.77,,,,,,,,19305.07,0.2641,0,670.6,2.1,0,0.0256,,0.26179,0,0.05327,0
credit,credit_00563,P3,suburban,branch,,near_prime,37,125,5546.26,,,,,,,,18399.87,0.1443,0,654.3,4.0,0,-0.0652,,0.324,0,0.45027,0
credit,credit_00564,P3,metro,mobile,,prime,59,33,4414.01,,,,,,,,15590.08,0.2772,1,624.3,2.8,5,-0.2871,,0.17728,0,0.34561,1
credit,credit_00565,P1,metro,partner,,prime,47,17,5641.73,,,,,,,,12652.65,0.0728,0,618.9,16.3,1,-0.1759,,0.13991,0,0.13619,0
credit,credit_00566,P2,regional,branch,,near_prime,51,3,4513.9,,,,,,,,9379.91,0.5263,0,597.0,5.3,0,0.078,,0.28434,0,0.40628,1
credit,credit_00567,P1,suburban,mobile,,high_yield,41,,4714.84,,,,,,,,21164.55,0.2635,0,636.4,,5,0.2339,,0.25187,0,0.4956,1
credit,credit_00568,P1,industrial,branch,,prime,31,46,2714.3,,,,,,,,15288.04,0.5385,0,696.5,5.3,0,-0.1655,,0.19884,0,0.08734,0
credit,credit_00569,P2,metro,mobile,,near_prime,53,35,8899.78,,,,,,,,5309.76,0.5406,0,663.8,4.7,0,0.1547,,0.07807,0,0.14566,1
credit,credit_00570,P1,regional,branch,,thin_file,53,88,3420.73,,,,,,,,18585.37,0.5127,1,632.0,13.4,3,0.1443,,0.32682,1,0.54815,1
credit,credit_00571,P3,suburban,branch,,prime,44,,4097.79,,,,,,,,17192.91,0.188,0,702.8,5.4,2,-0.3502,,0.0,0,0.13518,0
credit,credit_00572,P2,suburban,partner,,prime,48,14,8640.37,,,,,,,,20808.91,0.6801,0,617.4,7.7,1,0.1074,,0.268,0,0.5406,1
credit,credit_00573,P2,regional,broker,,near_prime,28,23,3390.03,,,,,,,,25235.3,0.4624,0,577.4,10.9,0,-0.5785,,0.51518,0,0.40075,0
credit,credit_00574,P3,metro,partner,,near_prime,53,21,850.0,,,,,,,,1836.96,0.4957,1,684.2,,5,-0.215,,0.48678,0,0.53176,1
credit,credit_00575,P3,industrial,broker,,near_prime,62,2,6235.47,,,,,,,,7484.96,0.2771,0,585.3,1.0,0,-0.9624,,0.32083,0,0.39375,1
credit,credit_00576,P2,metro,partner,,near_prime,48,9,5872.13,,,,,,,,19749.24,0.3285,4,512.6,4.2,1,0.4547,,0.42023,0,0.78131,1
credit,credit_00577,P2,regional,mobile,,near_prime,49,33,6803.58,,,,,,,,17470.78,0.6702,1,567.7,5.1,1,-0.6666,,1.0,0,0.4894,0
credit,credit_00578,P3,industrial,partner,,thin_file,41,27,6922.07,,,,,,,,28542.91,0.3069,1,615.3,5.5,1,0.7171,,0.88275,0,0.5244,1
credit,credit_00579,P1,metro,branch,,high_yield,28,3,4726.57,,,,,,,,26367.84,0.555,0,565.5,1.9,3,-0.4343,,0.6418,0,0.82534,0
credit,credit_00580,P1,metro,mobile,,high_yield,36,25,2841.61,,,,,,,,18297.33,0.7932,0,653.7,2.9,2,-0.0406,,0.80808,0,0.48883,1
credit,credit_00581,P3,metro,mobile,,near_prime,47,12,3174.65,,,,,,,,20915.99,0.1729,0,588.7,3.7,1,-0.6187,,0.44997,0,0.27083,1
credit,credit_00582,P3,metro,branch,,high_yield,30,9,3975.32,,,,,,,,17465.87,0.3875,1,,1.5,1,-0.2882,,0.87602,0,0.61721,1
credit,credit_00583,P2,regional,broker,,prime,21,36,4558.05,,,,,,,,18753.97,0.5586,0,694.5,9.6,2,-0.2061,,0.2995,0,0.07854,0
credit,credit_00584,P2,metro,partner,,thin_file,45,,8662.7,,,,,,,,18473.21,0.2934,1,663.7,9.3,0,-0.0638,,0.29644,1,0.06726,0
credit,credit_00585,P3,suburban,mobile,,near_prime,39,15,6735.78,,,,,,,,3932.77,0.3876,0,688.3,7.4,1,-0.6836,,0.12299,0,0.0,0
credit,credit_00586,P3,metro,partner,,near_prime,72,13,8136.77,,,,,,,,9361.62,0.4847,0,653.7,2.5,0,-0.0935,,0.19117,0,0.30944,0
credit,credit_00587,P2,regional,broker,,near_prime,40,92,4858.97,,,,,,,,17036.94,0.2449,0,650.6,10.3,0,0.4688,,0.11699,0,0.33768,0
credit,credit_00588,P3,industrial,mobile,,prime,47,36,7283.53,,,,,,,,7548.98,0.0359,0,628.6,8.6,1,0.0244,,0.22269,0,0.0,0
credit,credit_00589,P2,industrial,broker,,high_yield,24,4,4543.09,,,,,,,,12989.37,0.4085,0,638.2,13.7,5,0.1449,,0.56075,0,0.47755,1
credit,credit_00590,P2,metro,mobile,,near_prime,,16,6044.51,,,,,,,,700.0,0.3858,0,686.1,15.5,1,0.0312,,0.10492,0,0.08804,0
credit,credit_00591,P1,metro,mobile,,high_yield,37,37,,,,,,,,,19365.98,0.2802,1,625.3,7.8,0,0.3771,,0.63238,0,0.27216,0
credit,credit_00592,P1,metro,branch,,thin_file,62,24,3061.7,,,,,,,,19349.89,0.4219,0,581.3,,1,-0.0215,,0.34794,1,0.70235,1
credit,credit_00593,P2,metro,partner,,near_prime,38,24,2415.24,,,,,,,,4218.52,0.538,0,721.5,10.2,0,-0.3244,,0.14366,0,0.01835,0
credit,credit_00594,P3,metro,mobile,,thin_file,34,1,5251.35,,,,,,,,22500.18,0.4123,0,632.0,4.3,1,-0.6267,,0.39358,0,0.35476,1
credit,credit_00595,P1,suburban,branch,,near_prime,55,36,6014.57,,,,,,,,15187.81,0.1426,1,603.3,0.3,1,-0.0548,,0.53276,0,0.46342,1
credit,credit_00596,P3,metro,branch,,prime,46,21,6630.7,,,,,,,,700.0,0.0983,0,660.5,7.4,0,-0.1047,,0.20706,0,0.0,0
credit,credit_00597,P1,industrial,mobile,,near_prime,43,97,6581.73,,,,,,,,7894.66,0.6915,0,709.6,3.8,0,0.0567,,0.20012,0,0.10906,0
credit,credit_00598,P1,regional,branch,,thin_file,41,16,4983.19,,,,,,,,27626.57,0.1362,0,677.8,1.1,2,-0.266,,0.26984,1,0.55572,0
credit,credit_00599,P1,industrial,broker,,near_prime,54,9,7314.22,,,,,,,,19170.78,0.5582,0,630.2,8.2,3,0.9502,,0.79066,0,0.8322,1
credit,credit_00600,P3,regional,broker,,prime,19,45,6001.05,,,,,,,,24476.09,0.8976,1,585.4,6.9,0,0.2171,,0.93372,0,0.86431,1
credit,credit_00601,P3,metro,broker,,prime,32,17,5366.62,,,,,,,,7256.58,0.7574,0,625.2,8.5,3,-0.0524,,0.44732,0,0.13854,1
credit,credit_00602,P3,industrial,broker,,prime,49,61,,,,,,,,,27027.24,0.3542,1,719.7,17.8,3,-0.3304,,0.0,0,0.40492,0
credit,credit_00603,P1,metro,broker,,prime,35,17,5962.14,,,,,,,,11698.39,0.6519,1,,12.0,0,0.3204,,0.21703,0,0.55749,0
credit,credit_00604,P3,regional,branch,,near_prime,33,88,6276.17,,,,,,,,11105.13,0.7486,1,521.8,7.5,1,0.2476,,0.29941,0,0.70524,1
credit,credit_00605,P2,suburban,branch,,near_prime,47,125,6884.61,,,,,,,,15682.7,0.8935,0,594.1,7.5,0,0.9066,,0.49403,0,0.53209,0
credit,credit_00606,P2,metro,branch,,prime,45,20,4158.18,,,,,,,,20014.46,0.2009,0,534.6,12.8,0,0.8124,,0.15446,0,0.42876,1
credit,credit_00607,P2,suburban,broker,,prime,60,26,4425.11,,,,,,,,21312.84,0.6602,2,623.1,2.9,1,0.4712,,0.86744,0,0.79636,0
credit,credit_00608,P1,industrial,broker,,thin_file,45,24,3211.64,,,,,,,,19242.87,0.4044,1,586.5,3.0,3,0.3613,,0.7873,0,0.96462,1
credit,credit_00609,P2,regional,mobile,,prime,40,17,3907.49,,,,,,,,32290.12,0.4541,0,571.3,0.0,2,0.2898,,0.64467,0,0.53664,0
credit,credit_00610,P1,suburban,branch,,thin_file,32,20,4345.42,,,,,,,,17124.8,0.3427,0,610.1,3.8,1,-0.0054,,0.32754,0,0.0,0
credit,credit_00611,P2,suburban,branch,,high_yield,45,,2706.47,,,,,,,,18174.07,0.4042,2,630.9,2.3,2,0.0702,,0.61673,0,0.87998,1
credit,credit_00612,P1,suburban,mobile,,near_prime,26,14,3879.31,,,,,,,,22943.8,0.3875,0,588.2,8.4,1,-0.3443,,0.32665,0,0.35926,0
credit,credit_00613,P3,metro,branch,,near_prime,43,9,8357.33,,,,,,,,18081.16,0.2583,0,636.3,6.4,1,0.2934,,0.02853,0,0.0,0
credit,credit_00614,P2,metro,mobile,,prime,41,,3650.1,,,,,,,,16292.04,0.3795,0,645.2,4.8,2,-0.2819,,0.15425,0,0.47639,0
credit,credit_00615,P1,suburban,mobile,,prime,29,47,4742.52,,,,,,,,13947.1,0.5127,0,618.4,3.7,0,-0.0911,,0.0,0,0.19104,0
credit,credit_00616,P2,industrial,broker,,near_prime,49,1,3325.31,,,,,,,,22516.38,0.5222,0,602.7,6.7,2,0.1824,,0.50676,0,0.48894,1
credit,credit_00617,P2,suburban,broker,,near_prime,42,71,3203.61,,,,,,,,16287.59,0.3664,0,631.2,1.5,2,0.1052,,0.65161,0,0.548,1
credit,credit_00618,P3,suburban,partner,,near_prime,36,,2651.32,,,,,,,,17116.94,0.2527,1,594.0,2.7,1,0.1977,,0.4297,0,0.58166,0
credit,credit_00619,P2,metro,broker,,thin_file,37,6,4904.46,,,,,,,,22811.06,0.2088,4,534.7,9.8,1,0.1316,,0.93885,0,1.0,1
credit,credit_00620,P3,metro,mobile,,prime,55,26,3483.83,,,,,,,,15944.79,0.825,0,628.6,6.9,0,-0.2581,,0.3856,0,0.51318,1
credit,credit_00621,P1,industrial,mobile,,near_prime,26,6,6296.95,,,,,,,,31432.25,0.6949,0,556.0,0.0,0,-0.0889,,1.0,0,0.75157,0
credit,credit_00622,P3,metro,broker,,near_prime,19,12,7505.69,,,,,,,,21798.77,0.5953,1,546.4,9.2,3,-0.2069,,0.53365,0,0.56917,1
credit,credit_00623,P2,suburban,mobile,,high_yield,31,34,6058.52,,,,,,,,17952.47,0.6043,3,558.1,8.7,1,0.3453,,0.6131,0,0.82787,0
credit,credit_00624,P2,suburban,branch,,near_prime,19,14,,,,,,,,,13755.64,0.3102,1,663.3,3.9,0,0.423,,0.58434,0,0.39567,0
credit,credit_00625,P3,regional,branch,,prime,28,36,2303.81,,,,,,,,22789.54,0.3892,2,548.0,8.1,0,0.2513,,0.66032,0,0.61442,0
credit,credit_00626,P1,suburban,mobile,,prime,41,3,8929.91,,,,,,,,21903.45,0.2502,1,716.5,5.5,0,-0.4323,,0.37518,0,0.21914,0
credit,credit_00627,P3,suburban,broker,,prime,39,119,8340.19,,,,,,,,21675.54,0.6264,1,663.7,7.4,2,0.4021,,0.34846,0,0.17204,1
credit,credit_00628,P1,industrial,broker,,near_prime,27,14,6029.61,,,,,,,,30558.1,0.2088,0,718.3,7.6,2,-0.618,,0.32746,0,0.28755,0
credit,credit_00629,P2,suburban,broker,,high_yield,39,34,3822.7,,,,,,,,13173.03,0.6116,0,501.2,4.6,5,-0.0955,,1.0,0,0.73465,1
credit,credit_00630,P2,metro,branch,,prime,52,27,5475.15,,,,,,,,28638.65,0.1139,0,621.3,9.8,1,0.4357,,0.12415,0,0.10602,0
credit,credit_00631,P3,metro,branch,,near_prime,34,9,5927.88,,,,,,,,21841.88,0.34,0,794.8,5.0,0,-0.5493,,0.0657,0,0.29486,0
credit,credit_00632,P3,metro,broker,,near_prime,57,11,3279.54,,,,,,,,16940.94,0.5044,0,623.6,6.7,2,-0.2824,,0.31534,0,0.65219,0
credit,credit_00633,P1,industrial,partner,,near_prime,55,,2338.06,,,,,,,,10108.65,0.5256,0,653.4,6.3,1,-0.44,,0.13243,0,0.22047,0
credit,credit_00634,P3,metro,branch,,near_prime,42,,3701.09,,,,,,,,16164.19,0.3016,0,715.6,8.1,1,0.3275,,0.20386,0,0.18575,0
credit,credit_00635,P3,suburban,broker,,near_prime,36,120,,,,,,,,,12356.92,0.7262,0,716.1,4.5,5,-0.1795,,0.40111,0,0.2145,1
credit,credit_00636,P2,metro,broker,,high_yield,52,24,7475.42,,,,,,,,18588.91,0.408,1,598.3,9.8,0,0.554,,0.63838,0,0.6944,1
credit,credit_00637,P3,regional,mobile,,high_yield,20,,4074.98,,,,,,,,39026.61,0.3174,0,604.7,0.0,0,-0.0288,,0.99525,0,0.92718,1
credit,credit_00638,P1,regional,mobile,,prime,50,125,7273.53,,,,,,,,20418.75,0.2667,0,,1.5,1,0.209,,0.20021,0,0.47255,0
credit,credit_00639,P3,suburban,branch,,prime,62,16,2704.4,,,,,,,,29384.13,0.4086,0,687.1,11.0,1,-0.0026,,0.0,0,0.28312,0
credit,credit_00640,P2,regional,broker,,prime,19,11,3598.71,,,,,,,,5951.74,0.2729,1,592.9,14.1,1,0.0646,,0.07402,0,0.3786,0
credit,credit_00641,P3,metro,mobile,,near_prime,51,49,4599.46,,,,,,,,24935.79,0.4403,0,636.1,5.8,1,-0.3231,,0.56679,0,0.57491,0
credit,credit_00642,P1,regional,branch,,near_prime,37,121,6472.11,,,,,,,,19567.23,0.3586,1,595.7,0.0,3,-0.6562,,0.14725,0,0.60121,0
credit,credit_00643,P2,metro,branch,,near_prime,37,29,6490.66,,,,,,,,22498.99,0.1071,0,611.0,11.4,4,0.1985,,0.52993,0,0.23131,0
credit,credit_00644,P1,regional,broker,,thin_file,37,20,7213.61,,,,,,,,20960.78,0.5236,0,,13.7,1,-0.1128,,0.33739,0,0.03663,0
credit,credit_00645,P2,metro,mobile,,thin_file,41,,,,,,,,,,9877.33,0.728,3,487.6,4.5,3,-0.3724,,0.95556,1,0.67056,1
credit,credit_00646,P1,industrial,mobile,,prime,35,12,5049.99,,,,,,,,30994.34,0.2824,0,627.1,6.2,4,-0.3579,,0.43528,0,0.34735,1
credit,credit_00647,P2,suburban,partner,,high_yield,46,26,4968.81,,,,,,,,22788.84,0.4168,0,553.6,6.6,2,0.3212,,0.68161,0,0.96207,1
credit,credit_00648,P1,suburban,branch,,thin_file,38,33,7732.06,,,,,,,,8807.01,0.5611,1,580.6,7.5,1,0.0066,,0.32075,1,0.24208,1
credit,credit_00649,P2,regional,broker,,high_yield,26,13,4856.23,,,,,,,,17740.56,0.5112,0,673.3,8.6,0,-0.0187,,0.37542,0,0.70672,0
credit,credit_00650,P3,suburban,branch,,high_yield,19,13,7702.1,,,,,,,,23569.36,0.2393,0,644.6,4.1,0,0.0964,,0.76894,0,0.29736,1
credit,credit_00651,P2,metro,partner,,prime,25,5,7072.4,,,,,,,,29073.35,0.595,1,515.9,3.5,0,0.1247,,0.55314,0,0.4536,1
credit,credit_00652,P1,metro,branch,,near_prime,33,44,4268.31,,,,,,,,11009.47,0.1835,1,611.0,9.5,0,0.3116,,0.43964,0,0.24199,1
credit,credit_00653,P2,industrial,branch,,near_prime,30,61,1829.27,,,,,,,,9672.87,0.6274,0,678.4,6.2,0,-0.4278,,0.18592,0,0.16593,0
credit,credit_00654,P3,industrial,mobile,,near_prime,39,,3418.47,,,,,,,,10952.66,0.2717,0,640.3,7.7,1,-0.0475,,0.37461,0,0.18714,0
credit,credit_00655,P3,regional,branch,,thin_file,39,11,5621.38,,,,,,,,8692.29,0.3839,2,591.1,,2,-0.3643,,0.60027,1,0.69223,0
credit,credit_00656,P3,regional,branch,,thin_file,41,39,5265.75,,,,,,,,7566.62,0.19,0,,10.7,2,0.4929,,0.07499,1,0.51481,1
credit,credit_00657,P1,suburban,partner,,near_prime,43,36,5638.83,,,,,,,,8578.45,0.1041,0,720.5,9.2,0,-0.7464,,0.0,0,0.06944,0
credit,credit_00658,P1,industrial,partner,,prime,38,4,,,,,,,,,17546.57,0.3102,1,637.0,0.0,0,-0.6728,,0.47006,0,0.28744,1
credit,credit_00659,P2,metro,branch,,near_prime,60,19,4940.84,,,,,,,,23324.47,0.2389,4,571.4,0.0,3,-0.1909,,0.62416,0,0.86447,1
credit,credit_00660,P2,metro,broker,,thin_file,61,0,7951.41,,,,,,,,23749.87,0.5205,0,620.4,4.3,0,-0.54,,0.71918,0,0.23113,1
credit,credit_00661,P1,regional,mobile,,near_prime,41,20,4665.65,,,,,,,,33377.9,0.5119,1,631.9,,1,-0.1359,,0.88936,0,0.84995,1
credit,credit_00662,P3,industrial,partner,,thin_file,35,19,4774.2,,,,,,,,16060.08,0.4227,0,564.0,9.1,0,-0.7441,,0.21748,1,0.3476,0
credit,credit_00663,P2,regional,branch,,high_yield,33,10,6793.21,,,,,,,,21565.84,0.3476,2,600.8,0.0,5,-0.0929,,0.89351,0,0.6407,1
credit,credit_00664,P3,metro,mobile,,near_prime,62,125,5764.71,,,,,,,,13131.44,0.7781,0,633.2,11.5,1,0.4047,,0.38177,0,0.02195,1
credit,credit_00665,P1,regional,mobile,,prime,35,37,6826.39,,,,,,,,28999.03,0.6834,4,425.0,5.3,1,0.0368,,1.0,0,1.0,1
credit,credit_00666,P2,regional,broker,,near_prime,60,13,5308.22,,,,,,,,21275.66,0.7708,0,594.2,5.6,3,-0.1978,,0.70597,0,0.57866,1
credit,credit_00667,P1,regional,mobile,,thin_file,42,3,5693.22,,,,,,,,17481.45,0.0595,0,641.5,6.7,1,-0.394,,0.08679,1,0.39211,1
credit,credit_00668,P3,metro,branch,,near_prime,19,11,3678.1,,,,,,,,13579.15,0.2377,0,742.6,10.4,2,0.0486,,0.0,0,0.35079,0
credit,credit_00669,P3,metro,partner,,high_yield,35,50,5742.83,,,,,,,,17447.09,0.6368,0,675.2,6.9,2,0.1338,,0.25739,0,0.41507,0
credit,credit_00670,P2,metro,branch,,near_prime,64,78,5418.06,,,,,,,,15867.82,0.6232,1,598.5,7.6,0,0.1915,,0.37752,0,0.40801,0
credit,credit_00671,P1,metro,branch,,near_prime,24,43,4586.68,,,,,,,,1195.47,0.3213,1,622.2,0.3,0,-0.1969,,0.16847,0,0.48047,1
credit,credit_00672,P2,industrial,broker,,high_yield,39,9,4077.97,,,,,,,,19453.53,0.1733,0,615.0,5.0,5,-0.02,,0.63907,0,0.82227,1
credit,credit_00673,P1,suburban,branch,,prime,36,8,5853.67,,,,,,,,11926.05,0.5499,0,620.1,6.9,5,0.0912,,0.20031,0,0.12583,0
credit,credit_00674,P3,suburban,broker,,prime,57,14,4761.21,,,,,,,,22157.51,0.4964,0,712.9,0.4,3,0.0978,,0.13261,0,0.52011,1
credit,credit_00675,P1,regional,partner,,near_prime,19,6,7622.65,,,,,,,,14587.12,0.3527,1,,10.3,1,-0.4228,,0.22997,0,0.10802,0
